user	item	timestamp	rating	aspects	liked/disliked-aspects	comment
20	935	-2-	3	genre(s): Fantasy, Young Adult, Middle Grade, Magic, Childrens, Fiction, Adventure, Juvenile, Mystery, Audiobook ------ author(s): Jenny Nimmo	genre	nan
18	328	-2-	4	genre(s): Classics, Fiction, Cultural, China, Literature, Asia, Historical Fiction, Historical, Chinese Literature, Romance ------ author(s): Cao Xueqin, Chi-chen Wang, Mark Van Doren	genre, classic, literature	nan
18	201	-2-	5	genre(s): Fiction, Mystery, Thriller, Crime, Suspense, Legal Thriller, Mystery Thriller, Drama, Novels, Law ------ author(s): John Grisham	genre, mystery, legal thriller, suspense	nan
18	203	-2-	3	genre(s): Fiction, Thriller, Mystery, Suspense, Crime, Mystery Thriller, Legal Thriller, Novels, Drama, Law ------ author(s): John Grisham, Robin Waterfield	genre, fiction, thriller, crime	nan
18	204	-2-	5	genre(s): Fiction, Thriller, Mystery, Suspense, Spy Thriller, Espionage, Adventure, Action, Mystery Thriller, Crime ------ author(s): Robert Ludlum	genre	nan
18	205	-2-	4	genre(s): Fiction, Thriller, Mystery, Suspense, Military Fiction, Espionage, Spy Thriller, Adventure, Action, War ------ author(s): Tom Clancy	Mystery, Suspense, Military Fiction, Espionage, Spy Thriller, Adventure, Action	nan
18	334	-2-	5	genre(s): Classics, Fiction, Historical Fiction, France, Cultural, Literature, French Literature, European Literature, Gothic, Historical ------ author(s): Victor Hugo, John Sturrock	genre, classics, literature, european literature, gothic	nan
4	993	-2-	3	genre(s): Horror, Fiction, Thriller, Crime, Mystery, Suspense, Mystery Thriller, Novels, Drama, Psychological Thriller ------ author(s): Thomas  Harris	content	nan
4	716	-2-	5	genre(s): Mystery, Thriller, Fiction, Mystery Thriller, Audiobook, Adult, Suspense, Contemporary, Crime, Adult Fiction ------ author(s): Lucy Foley	content	nan
4	719	-2-	4	genre(s): Thriller, Mystery, Fiction, Mystery Thriller, Contemporary, Horror, Audiobook, Adult, Suspense, Adult Fiction ------ author(s): Alyssa Cole	author	nan
4	976	-2-	1	genre(s): Fantasy, Childrens, Fiction, Classics, Young Adult, Middle Grade, Humor, Adventure, Audiobook, Juvenile ------ author(s): Roald Dahl, Quentin Blake	content	nan
4	721	-2-	4	genre(s): Mystery, Fiction, Mystery Thriller, Thriller, Cultural, Ireland, Crime, Audiobook, Adult, Contemporary ------ author(s): Tana French	genre	nan
4	722	-2-	4	genre(s): Mystery, Thriller, Fiction, Mystery Thriller, Crime, Suspense, Audiobook, Adult, Contemporary, Adult Fiction ------ author(s): Harlan Coben	content	nan
24	263	-2-	4	genre(s): Classics, Fiction, Historical Fiction, Young Adult, Romance, Historical, Literature, Childrens, Classic Literature, Novels ------ author(s): Louisa May Alcott	genre	nan
24	941	-2-	3	genre(s): Classics, Fiction, Childrens, Young Adult, Childrens Classics, Historical, Historical Fiction ------ author(s): Malvina G. Vogel, Alexandre Dumas	genre	nan
24	942	-2-	3	genre(s): Fantasy, Fiction, Childrens, Classics, German Literature, European Literature, Young Adult, Novels, Middle Grade, Literature ------ author(s): Michael Ende	genre	nan
24	943	-2-	4	genre(s): Classics, Fiction, Childrens, Fantasy, Animals, Young Adult, Adventure, Literature, Middle Grade, Audiobook ------ author(s): Kenneth Grahame, Gillian Avery	content	nan
24	948	-2-	4	genre(s): Fiction, Childrens, Classics, Fantasy, Animals, Novels, Young Adult, Contemporary, Latin American Literature, Literature ------ author(s): Luis Sepúlveda, Chris Sheban, Margaret Sayers Peden	content	nan
24	949	-2-	5	genre(s): Classics, Fiction, Childrens, France, Cultural, French Literature, European Literature, Literature, Novels, Adventure ------ author(s): Hector Malot, Florence Crewe-Jones, افسون مهدویان, حسین بکائی	author, genre	nan
17	191	-2-	4	genre(s): Fiction, Historical Fiction, War, Audiobook, Contemporary, Literary Fiction, Historical, Book Club, Novels, Adult Fiction ------ author(s): Christy Lefteri	author	nan
17	960	-2-	4	genre(s): Sequential Art, Manga, Comics, Graphic Novels, Horror, Mystery, Thriller, Fiction, Crime, Seinen ------ author(s): Naoki Urasawa, Satch Watanabe	genre	nan
17	193	-2-	2	genre(s): Thriller, Fiction, Mystery, Crime, Suspense, Mystery Thriller, Psychological Thriller, Audiobook, Contemporary, Adult ------ author(s): Harriet Tyce	author	nan
17	194	-2-	4	genre(s): Thriller, Audiobook, Fiction, Mystery, Psychological Thriller, Suspense, Mystery Thriller, Crime, Book Club, Adult ------ author(s): T.M. Logan	author	nan
17	195	-2-	3	genre(s): Fiction, Mystery, Thriller, Legal Thriller, Audiobook, Crime, Mystery Thriller, Suspense, Adult Fiction, Adult ------ author(s): John Grisham	genre	nan
17	196	-2-	4	genre(s): Mystery, Fiction, Thriller, Crime, Suspense, Audiobook, Mystery Thriller, Detective, Action, Adult Fiction ------ author(s): David Baldacci	author	nan
21	943	-2-	3	genre(s): Classics, Fiction, Childrens, Fantasy, Animals, Young Adult, Adventure, Literature, Middle Grade, Audiobook ------ author(s): Kenneth Grahame, Gillian Avery	genre	nan
21	563	-2-	4	genre(s): Fantasy, Young Adult, Mythology, Fiction, Middle Grade, Adventure, Childrens, Urban Fantasy, Greek Mythology, Magic ------ author(s): Rick Riordan	nan	nan
21	641	-2-	3	genre(s): Classics, Childrens, Fiction, Young Adult, Fantasy, Animals, Middle Grade, Juvenile, Academic, School ------ author(s): E.B. White, Garth Williams, Rosemary Wells	genre, content	children's novel
21	954	-2-	4	genre(s): Classics, Fantasy, Fiction, Childrens, Fairy Tales, Short Stories, Literature, Folklore, Mythology, Young Adult ------ author(s): Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter	genre	nan
21	962	-2-	5	genre(s): Classics, Fiction, Adventure, Young Adult, Animals, Historical Fiction, Historical, Literature, School, Academic ------ author(s): Jack London, Avi	genre, content	nature
21	977	-2-	4	genre(s): Childrens, Classics, Fantasy, Fiction, Animals, Young Adult, Juvenile, Novels, 20th Century, Adventure ------ author(s): Ellen Miles, Hugh Lofting	genre, content	animals
12	332	-2-	4	genre(s): Fiction, Classics, Art, Literature, Historical, Historical Fiction, Novels, British Literature, European Literature, 20th Century ------ author(s): W. Somerset Maugham	genre and content	nan
12	461	-2-	3	genre(s): Classics, Fiction, Literature, Historical, Historical Fiction, School, Academic, Novels, 19th Century, Classic Literature ------ author(s): Charles Dickens, Παυλίνα Παμπούδη, Marisa Sestino	content	the book was good but boring to some extent
12	335	-2-	3	genre(s): Classics, Fiction, Romance, Short Stories, German Literature, European Literature, Literature, Novels, Modern Classics, Novella ------ author(s): Stefan Zweig	content	nan
12	336	-2-	3	genre(s): Fiction, Classics, Philosophy, Literature, Novels, Czech Literature, European Literature, Romance, Contemporary, Literary Fiction ------ author(s): Milan Kundera	genre and content	nan
12	344	-2-	4	genre(s): Fiction, Cultural, Japan, Japanese Literature, Classics, Literature, Novels, Asian Literature, Asia, 20th Century ------ author(s): Osamu Dazai, Donald Keene	genre and content	thought provoking
12	473	-2-	1	genre(s): Fiction, Novels, Drama, Bangladesh, Cultural, Classics, Literary Fiction, Contemporary ------ author(s): Humayun Ahmed	genre and content	nan
16	435	-2-	4	genre(s): Business, Nonfiction, Entrepreneurship, Management, Leadership, Buisness, Self Help, Science, Technology, Biography ------ author(s): Ben Horowitz	genre	nan
16	436	-2-	3	genre(s): Business, Nonfiction, Entrepreneurship, Management, Leadership, Science, Technology, Buisness, Economics, Self Help ------ author(s): Clayton M. Christensen, L.J. Ganser	genre	nan
16	953	-2-	2	genre(s): Esoterica, Astrology, Reference, Nonfiction, New Age, Self Help, Spirituality, Occult, Psychology, Divination ------ author(s): Gary Goldschneider, Joost Elffers, Aron Goldschneider	genre	nan
16	608	-2-	3	genre(s): Self Help, Nonfiction, Personal Development, Psychology, Business, Communication, Leadership, Language, Management, Productivity ------ author(s): Damon Zahariades	content	nan
16	842	-2-	3	genre(s): Mathematics, Nonfiction, Reference, Textbooks, Technical, Science, Computer Science, Programming, Artificial Intelligence, Software ------ author(s): Larry Wasserman	content	nan
16	843	-2-	3	genre(s): Computer Science, Mathematics, Programming, Nonfiction, Science, Textbooks, Technical, Technology, Artificial Intelligence, Reference ------ author(s): Gareth James, Trevor Hastie, Robert Tibshirani, Daniela Witten	content	nan
25	677	-2-	4	genre(s): Self Help, Nonfiction, Psychology, Personal Development, Business, Philosophy, Audiobook, Leadership, Inspirational, Health ------ author(s): Dale Carnegie	genre	nan
25	166	-2-	5	genre(s): Science, Nonfiction, Physics, Philosophy, Popular Science, Astronomy, Audiobook, Religion, History, Space ------ author(s): Stephen Hawking, Leonard Mlodinow	genre	nan
25	298	-2-	4	genre(s): Nonfiction, Psychology, Science, Sociology, Business, Economics, Philosophy, Self Help, Social Science, Audiobook ------ author(s): Duncan J. Watts	genre	nan
25	299	-2-	5	genre(s): Philosophy, History, Nonfiction, Classics, Reference, Politics, Religion, Unfinished, Historical, Science ------ author(s): Bertrand Russell	genre	nan
25	434	-2-	4	genre(s): Business, Nonfiction, Psychology, Self Help, Personal Development, Leadership, Communication, Language, Audiobook, Management ------ author(s): Chris Voss, Tahl Raz	genre	nan
25	310	-2-	1	genre(s): Religion, Nonfiction, History, Reference, Philosophy, Christianity, Spirituality, Science, Theology, Christian ------ author(s): Isaac Asimov, Rafael Palacios	genre	nan
22	321	-2-	2	genre(s): Politics, Nonfiction, Philosophy, Economics, Theory, Sociology, Writing, Essays, History, Cultural ------ author(s): Mark Fisher	genre	sociology
22	312	-2-	3	genre(s): Science, Nonfiction, Philosophy, Artificial Intelligence, Mathematics, Computer Science, Psychology, Technology, Economics, Popular Science ------ author(s): Judea Pearl, Dana Mackenzie	genre	AI
22	676	-2-	5	genre(s): Self Help, Business, Nonfiction, Personal Development, Psychology, Leadership, Productivity, Entrepreneurship, Inspirational, Audiobook ------ author(s): David J. Schwartz	genre	nan
22	604	-2-	4	genre(s): Nonfiction, Self Help, Productivity, Psychology, Technology, Personal Development, Audiobook, Business, Philosophy, Science ------ author(s): Cal Newport	genre	productivity
22	607	-2-	4	genre(s): Self Help, Nonfiction, Personal Development, Business, Productivity, Audiobook, Psychology, Leadership, Philosophy, Health ------ author(s): Robin S. Sharma	genre	self help
22	609	-2-	4	genre(s): Nonfiction, Productivity, Self Help, Business, Personal Development, Audiobook, Psychology, Design, Management, Leadership ------ author(s): Jake Knapp, John Zeratsky	genre	nan
13	937	-2-	3	genre(s): Fantasy, Young Adult, Fiction, Childrens, Middle Grade, Magic, Young Adult Fantasy, Adventure, Science Fiction Fantasy, Witches ------ author(s): Diana Wynne Jones	author	nan
13	942	-2-	1	genre(s): Fantasy, Fiction, Childrens, Classics, German Literature, European Literature, Young Adult, Novels, Middle Grade, Literature ------ author(s): Michael Ende	genre	nan
13	943	-2-	3	genre(s): Classics, Fiction, Childrens, Fantasy, Animals, Young Adult, Adventure, Literature, Middle Grade, Audiobook ------ author(s): Kenneth Grahame, Gillian Avery	author	nan
13	188	-2-	3	genre(s): Adventure, Young Adult, Fantasy, Middle Grade, Childrens, Science Fiction Fantasy, Young Adult Fantasy, Fiction, Drama, New Adult ------ author(s): Robyn Mundell, Stephan Lacast	genre	nan
13	963	-2-	2	genre(s): France, Cultural, Fiction, Childrens, Classics, Humor, French Literature, European Literature, Short Stories, School ------ author(s): René Goscinny, Jean-Jacques Sempé	author	nan
13	975	-2-	4	genre(s): Classics, Childrens, Fiction, Young Adult, Middle Grade, Fantasy, Humor, Adventure, Juvenile, Swedish Literature ------ author(s): Astrid Lindgren, Florence Lamborn, Louis S. Glanzman	author	nan
23	977	-2-	4	genre(s): Childrens, Classics, Fantasy, Fiction, Animals, Young Adult, Juvenile, Novels, 20th Century, Adventure ------ author(s): Ellen Miles, Hugh Lofting	gển: Children, Classics, Fantasy, Animals	nan
23	978	-2-	4	genre(s): Classics, Fiction, Animals, Adventure, Childrens, Novels, Young Adult, Realistic Fiction, Dogs ------ author(s): Pauline Francis, Jack London	genre: Classics, Animals, Adventure	nan
23	979	-2-	3	genre(s): Classics, Fiction, Fantasy, Childrens, Juvenile, Middle Grade, Adventure ------ author(s): Martin Woodside, Jamel Akib, Arthur Pober, Jonathan Swift	genre: Classics, Children, Adventure	nan
23	980	-2-	4	genre(s): Classics, Fiction, Young Adult, Fantasy, Childrens ------ author(s): Tania Zamorsky, Carlo Collodi, Jacob Grimm, Lucy Corvino, Arthur Pober	genre: Classics, Children, Fantasy	nan
23	981	-2-	1	genre(s): Childrens, Fiction, Classics, Fantasy, Young Adult, Middle Grade, Humor, Audiobook, Magic, Juvenile ------ author(s): Roald Dahl, Quentin Blake	genre: Children, Classics, Humor	nan
23	982	-2-	4	genre(s): Childrens, Fantasy, Fiction, Classics, Young Adult, Middle Grade, Humor, Adventure, Juvenile, Novels ------ author(s): Roald Dahl, Quentin Blake	genre: Children, Fantasy, Humor	nan
14	682	-2-	3	genre(s): Business, Nonfiction, Entrepreneurship, Management, Productivity, Self Help, Leadership, Buisness, Personal Development, Technology ------ author(s): Jason Fried, David Heinemeier Hansson	genre	nan
14	684	-2-	2	genre(s): History, Pakistan, Cultural, Nonfiction, Politics, Asia, India, Religion, Islam, Journalism ------ author(s): Anatol Lieven	content	nan
14	434	-2-	3	genre(s): Business, Nonfiction, Psychology, Self Help, Personal Development, Leadership, Communication, Language, Audiobook, Management ------ author(s): Chris Voss, Tahl Raz	content	nan
14	821	-2-	3	genre(s): Business, Entrepreneurship, Nonfiction, Buisness, Management, Self Help, Audiobook, Finance, Leadership, Personal Development ------ author(s): John Warrillow	content	nan
14	438	-2-	3	genre(s): Business, Nonfiction, Leadership, Management, Entrepreneurship, Buisness, Self Help, Economics, Personal Development, Finance ------ author(s): James C. Collins, Jerry I. Porras	genre	nan
14	439	-2-	4	genre(s): Business, Nonfiction, Entrepreneurship, Management, Buisness, Economics, Leadership, Self Help, Audiobook, Finance ------ author(s): W. Chan Kim, Renée Mauborgne	genre	nan
5	668	-2-	4	genre(s): Self Help, Nonfiction, Spirituality, Philosophy, Psychology, Personal Development, Audiobook, Religion, Inspirational, Unfinished ------ author(s): Eckhart Tolle	genre	nan
5	947	-2-	3	genre(s): Nonfiction, Self Help, Psychology, Relationships, Marriage, Personal Development, Philosophy, Romance, Unfinished, Communication ------ author(s): John Gray	genre	nan
5	158	-2-	4	genre(s): Self Help, Nonfiction, Philosophy, Spirituality, Personal Development, Inspirational, Psychology, Business, Unfinished, Audiobook ------ author(s): Robin S. Sharma	genre	nan
5	801	-2-	2	author(s): Jeff Olson	content	nan
5	802	-2-	4	genre(s): Nonfiction, Philosophy, Spirituality ------ author(s): Viktor E. Frankl, Kim Chung-sun	genre	nan
5	675	-2-	5	genre(s): Self Help, Nonfiction, Psychology, Personal Development, Business, Inspirational, Philosophy, Spirituality, Religion, Leadership ------ author(s): Norman Vincent Peale	genre	nan
6	440	-2-	2	genre(s): Nonfiction, Business, Productivity, Self Help, Personal Development, Management, Leadership, Psychology, Reference, Audiobook ------ author(s): David    Allen	genre	nan
6	953	-2-	1	genre(s): Esoterica, Astrology, Reference, Nonfiction, New Age, Self Help, Spirituality, Occult, Psychology, Divination ------ author(s): Gary Goldschneider, Joost Elffers, Aron Goldschneider	genre	nan
6	605	-2-	2	genre(s): Nonfiction, Leadership, Business, Self Help, Audiobook, Personal Development, Psychology, Management, Education, Adult ------ author(s): Brené Brown	genre	nan
6	607	-2-	1	genre(s): Self Help, Nonfiction, Personal Development, Business, Productivity, Audiobook, Psychology, Leadership, Philosophy, Health ------ author(s): Robin S. Sharma	genre	nan
6	609	-2-	1	genre(s): Nonfiction, Productivity, Self Help, Business, Personal Development, Audiobook, Psychology, Design, Management, Leadership ------ author(s): Jake Knapp, John Zeratsky	genre	nan
6	611	-2-	2	genre(s): Leadership, Business, Nonfiction, Management, Personal Development, Self Help, Psychology, Communication, Language, Buisness ------ author(s): Michael Bungay Stanier	genre	nan
15	331	-2-	4	genre(s): Fiction, Classics, Historical Fiction, Romance, Magical Realism, Literature, Novels, Spanish Literature, European Literature, Literary Fiction ------ author(s): Gabriel García Márquez	genre, author	nan
15	332	-2-	3	genre(s): Fiction, Classics, Art, Literature, Historical, Historical Fiction, Novels, British Literature, European Literature, 20th Century ------ author(s): W. Somerset Maugham	genre,content	nan
15	334	-2-	3	genre(s): Classics, Fiction, Historical Fiction, France, Cultural, Literature, French Literature, European Literature, Gothic, Historical ------ author(s): Victor Hugo, John Sturrock	genre,content	nan
15	463	-2-	3	genre(s): Classics, Fiction, Historical Fiction, Literature, Novels, 19th Century, Classic Literature, British Literature, European Literature, Victorian ------ author(s): Charles Dickens, Philip Horne, Gerald Dickens, 查尔斯·狄更斯, 吴倩卓	genre	nan
15	462	-2-	3	genre(s): Classics, Fiction, Literature, Historical, Historical Fiction, 19th Century, Novels, British Literature, European Literature, Classic Literature ------ author(s): Charles Dickens, Jeremy Tambling	genre,content	nan
15	346	-2-	4	genre(s): Fiction, Cultural, Japan, Japanese Literature, Classics, Literature, Asia, Romance, Novels, Nobel Prize ------ author(s): Yasunari Kawabata, Edward G. Seidensticker	genre, author, content	nan
19	677	-2-	5	genre(s): Self Help, Nonfiction, Psychology, Personal Development, Business, Philosophy, Audiobook, Leadership, Inspirational, Health ------ author(s): Dale Carnegie	genre,content	nan
19	241	-2-	3	genre(s): Nonfiction, Self Help, Psychology, Audiobook, Personal Development, Philosophy, Business, Humor, Adult, Unfinished ------ author(s): Mark Manson	content,genre	nan
19	301	-2-	2	genre(s): Philosophy, History, Nonfiction, Ancient ------ author(s): W.K.C. Guthrie	content	nan
19	311	-2-	1	genre(s): Philosophy, Politics, Nonfiction, History ------ author(s): Raymond Geuss	content	nan
19	287	-2-	3	genre(s): Philosophy, Islam, History, Religion ------ author(s): Majid Fakhry	content	nan
19	321	-2-	1	genre(s): Politics, Nonfiction, Philosophy, Economics, Theory, Sociology, Writing, Essays, History, Cultural ------ author(s): Mark Fisher	genre	nan
10	73	-2-	3	genre(s): Classics, Fiction, Romance, Historical Fiction, Literature, Gothic, Historical, 19th Century, School, Academic ------ author(s): Charlotte Brontë, Michael Mason, Barnett Freedman	genre	fiction
10	203	-2-	3	genre(s): Fiction, Thriller, Mystery, Suspense, Crime, Mystery Thriller, Legal Thriller, Novels, Drama, Law ------ author(s): John Grisham, Robin Waterfield	genre	Thriller
10	204	-2-	3	genre(s): Fiction, Thriller, Mystery, Suspense, Spy Thriller, Espionage, Adventure, Action, Mystery Thriller, Crime ------ author(s): Robert Ludlum	genre	mystery
10	205	-2-	4	genre(s): Fiction, Thriller, Mystery, Suspense, Military Fiction, Espionage, Spy Thriller, Adventure, Action, War ------ author(s): Tom Clancy	genre	adventure
10	335	-2-	2	genre(s): Classics, Fiction, Romance, Short Stories, German Literature, European Literature, Literature, Novels, Modern Classics, Novella ------ author(s): Stefan Zweig	content	romance
10	83	-2-	4	genre(s): Fiction, Thriller, Mystery, Suspense, Crime, Mystery Thriller, Novels, Adventure, Science Fiction, Drama ------ author(s): Dan Brown	genre	Thriller
1	702	-2-	3	genre(s): Fiction, Contemporary, Literary Fiction, Audiobook, Africa, Cultural, Adult, Mental Health, Health, Adult Fiction ------ author(s): Yaa Gyasi	Genre	nan
1	959	-2-	3	genre(s): Sequential Art, Manga, Fantasy, Graphic Novels, Comics, Romance, Shojo, Magic, Fiction, Young Adult ------ author(s): CLAMP, Maria Simpson	Genre	nan
1	706	-2-	4	genre(s): Fiction, Contemporary, Literary Fiction, Romance, Audiobook, Adult Fiction, Adult, Language, Writing, Novels ------ author(s): Lily King	Genre	nan
1	451	-2-	4	genre(s): Romance, Fiction, Erotica, Adult, BDSM, Contemporary, Chick Lit, Womens Fiction, Contemporary Romance, Erotic Romance ------ author(s): E.L. James	Genre	nan
1	708	-2-	4	genre(s): Fiction, Contemporary, India, Cultural, Literary Fiction, Audiobook, Adult Fiction, Adult, Novels, Asia ------ author(s): Megha Majumdar	Genre	nan
1	709	-2-	4	genre(s): Fiction, Contemporary, Literary Fiction, Audiobook, Adult, Romance, Novels, Adult Fiction, Race, African American ------ author(s): Raven Leilani	Genre	nan
9	247	-2-	1	genre(s): Nonfiction, Memoir, Autobiography, Social Issues, Biography ------ author(s): Liyana Dhamirah	content	nan
9	207	-2-	4	genre(s): Nonfiction, Humor, Memoir, Writing, Essays, Audiobook, Short Stories, Biography, Comedy, Biography Memoir ------ author(s): David Sedaris	content	nan
9	86	-2-	2	genre(s): Nonfiction, Art, Feminism, Biography, Psychology, Self Help, History, Biography Memoir ------ author(s): Arianna Davis	content	nan
9	633	-2-	4	genre(s): Nonfiction, Humor, Memoir, Audiobook, Writing, Essays, Short Stories, Biography, Comedy, Adult ------ author(s): Mindy Kaling	author,content	HumorShort ,Stories, Biography, Comedy
9	601	-2-	4	genre(s): Business, Nonfiction, Biography, Science, Technology, Biography Memoir, Audiobook, Entrepreneurship, The United States Of America, Leadership ------ author(s): Reeves  Wiedeman	genre, content	Entrepreneurship
9	219	-2-	2	genre(s): Nonfiction, Memoir, Biography, Audiobook, Biography Memoir, Autobiography, Book Club, Education, Adult, Religion ------ author(s): Tara Westover	content	nan
11	136	-2-	5	genre(s): Classics, Fiction, Historical Fiction, Cultural, Russia, Literature, Russian Literature, War, Novels, Historical ------ author(s): Leo Tolstoy, Henry Gifford, Aylmer Maude, Louise Maude, Vladimir Levstik	author	nan
11	562	-2-	2	genre(s): Fiction, Classics, India, Cultural, Novels, Asian Literature, Indian Literature, Drama, Literary Fiction, Asia ------ author(s): Bibhutibhushan Bandyopadhyay	content	nan
11	966	-2-	2	genre(s): Fiction, Classics, Italian Literature, European Literature, Italy, Cultural, Fantasy, Literature, Novels, Magical Realism ------ author(s): Italo Calvino, Archibald Colquhoun, Ana Goldstein	content	nan
11	328	-2-	4	genre(s): Classics, Fiction, Cultural, China, Literature, Asia, Historical Fiction, Historical, Chinese Literature, Romance ------ author(s): Cao Xueqin, Chi-chen Wang, Mark Van Doren	content	it seems to resemble to the Romeo and Juliet play
11	73	-2-	4	genre(s): Classics, Fiction, Romance, Historical Fiction, Literature, Gothic, Historical, 19th Century, School, Academic ------ author(s): Charlotte Brontë, Michael Mason, Barnett Freedman	author	nan
11	331	-2-	5	genre(s): Fiction, Classics, Historical Fiction, Romance, Magical Realism, Literature, Novels, Spanish Literature, European Literature, Literary Fiction ------ author(s): Gabriel García Márquez	content	I really like the content of the books written in the so called "magical realism"
7	545	-2-	3	genre(s): Fiction, Classics, India, Cultural, Indian Literature, Asian Literature, Romance, Novels, Literature, Drama ------ author(s): Rabindranath Tagore, Radha Chakravarty	genre, author	nan
7	546	-2-	3	genre(s): Classics, Fiction, India, Cultural, Historical Fiction, Literature, Novels, British Literature, European Literature, 20th Century ------ author(s): E.M. Forster, Oliver Stallybrass, Pankaj Mishra	genre	nan
7	549	-2-	3	genre(s): Romance, Fiction, Classics, Poetry, Novels, Asian Literature, Indian Literature, India, Cultural, Romantic ------ author(s): Rabindranath Tagore, Anindita Mukhopadhyay	genre	nan
7	810	-2-	2	author(s): Charles Dickens	author	nan
7	562	-2-	4	genre(s): Fiction, Classics, India, Cultural, Novels, Asian Literature, Indian Literature, Drama, Literary Fiction, Asia ------ author(s): Bibhutibhushan Bandyopadhyay	genre	nan
7	73	-2-	5	genre(s): Classics, Fiction, Romance, Historical Fiction, Literature, Gothic, Historical, 19th Century, School, Academic ------ author(s): Charlotte Brontë, Michael Mason, Barnett Freedman	genre	nan
3	813	-2-	2	genre(s): Nonfiction, Business, Self Help, Personal Development, Leadership, Psychology, Productivity, Philosophy, Inspirational, Reference ------ author(s): Timothy Ferriss	content	nan
3	307	-2-	1	genre(s): Philosophy, Nonfiction, Classics, German Literature, European Literature, Psychology, Literature, Religion, 19th Century, Reference ------ author(s): Friedrich Nietzsche, Walter Kaufmann	content	nan
3	822	-2-	1	genre(s): Self Help, Personal Development, Nonfiction, Business, Psychology, Productivity, Leadership, Philosophy, Buisness, Inspirational ------ author(s): Jeff Olson	content	nan
3	607	-2-	1	genre(s): Self Help, Nonfiction, Personal Development, Business, Productivity, Audiobook, Psychology, Leadership, Philosophy, Health ------ author(s): Robin S. Sharma	content	nan
3	675	-2-	2	genre(s): Self Help, Nonfiction, Psychology, Personal Development, Business, Inspirational, Philosophy, Spirituality, Religion, Leadership ------ author(s): Norman Vincent Peale	genre	nan
3	596	-2-	3	genre(s): History, Biography, Nonfiction, North American Hi..., American History, Presidents, Politics, Historical, Biography Memoir, American Revolution ------ author(s): David McCullough	genre	nan
2	42	-2-	3	genre(s): Fantasy, Romance, Young Adult, New Adult, Fairies, Fae, Magic, Fiction, Young Adult Fantasy, Paranormal ------ author(s): Sarah J. Maas	genre	nan
2	43	-2-	4	genre(s): Fantasy, Young Adult, Dystopia, Romance, Fiction, Magic, Science Fiction, Audiobook, Young Adult Fantasy, Teen ------ author(s): Amy Ewing	genre	nan
2	44	-2-	4	genre(s): Fantasy, Young Adult, Romance, New Adult, Retellings, Fiction, Fairies, Fae, Magic, Young Adult Fantasy ------ author(s): Sarah J. Maas	genre	nan
2	45	-2-	3	genre(s): Fiction, Thriller, Mystery, Suspense, Mystery Thriller, Romance, Novels, Crime, Drama, Adult ------ author(s): Sidney Sheldon	genre	nan
2	572	-2-	5	genre(s): Fiction, Thriller, Mystery, Suspense, Mystery Thriller, Adventure, Crime, Novels, Science Fiction, Action ------ author(s): Dan Brown	author	nan
2	959	-2-	3	genre(s): Sequential Art, Manga, Fantasy, Graphic Novels, Comics, Romance, Shojo, Magic, Fiction, Young Adult ------ author(s): CLAMP, Maria Simpson	content	nan
8	963	-2-	2	genre(s): France, Cultural, Fiction, Childrens, Classics, Humor, French Literature, European Literature, Short Stories, School ------ author(s): René Goscinny, Jean-Jacques Sempé	Genre	nan
8	975	-2-	1	genre(s): Classics, Childrens, Fiction, Young Adult, Middle Grade, Fantasy, Humor, Adventure, Juvenile, Swedish Literature ------ author(s): Astrid Lindgren, Florence Lamborn, Louis S. Glanzman	Genre	nan
8	976	-2-	2	genre(s): Fantasy, Childrens, Fiction, Classics, Young Adult, Middle Grade, Humor, Adventure, Audiobook, Juvenile ------ author(s): Roald Dahl, Quentin Blake	Genre	nan
8	977	-2-	2	genre(s): Childrens, Classics, Fantasy, Fiction, Animals, Young Adult, Juvenile, Novels, 20th Century, Adventure ------ author(s): Ellen Miles, Hugh Lofting	Genre	nan
8	978	-2-	3	genre(s): Classics, Fiction, Animals, Adventure, Childrens, Novels, Young Adult, Realistic Fiction, Dogs ------ author(s): Pauline Francis, Jack London	Genre	nan
8	979	-2-	4	genre(s): Classics, Fiction, Fantasy, Childrens, Juvenile, Middle Grade, Adventure ------ author(s): Martin Woodside, Jamel Akib, Arthur Pober, Jonathan Swift	Genre	nan
20	936	-2-	2	genre(s): Fantasy, Young Adult, Fiction, Romance, Magic, Middle Grade, Childrens, Adventure, Classics, Young Adult Fantasy ------ author(s): Diana Wynne Jones	content	nan
20	937	-2-	2	genre(s): Fantasy, Young Adult, Fiction, Childrens, Middle Grade, Magic, Young Adult Fantasy, Adventure, Science Fiction Fantasy, Witches ------ author(s): Diana Wynne Jones	content	nan
20	943	-2-	1	genre(s): Classics, Fiction, Childrens, Fantasy, Animals, Young Adult, Adventure, Literature, Middle Grade, Audiobook ------ author(s): Kenneth Grahame, Gillian Avery	content	nan
20	563	-2-	3	genre(s): Fantasy, Young Adult, Mythology, Fiction, Middle Grade, Adventure, Childrens, Urban Fantasy, Greek Mythology, Magic ------ author(s): Rick Riordan	genre	nan
20	567	-2-	3	genre(s): Fantasy, Young Adult, Mythology, Fiction, Middle Grade, Adventure, Childrens, Greek Mythology, Urban Fantasy, Young Adult Fantasy ------ author(s): Rick Riordan	genre	nan
