book_link	book_description
https://www.goodreads.com/book/show/40389527	Anna Fox lives alone, a recluse in her New York City home, unable to venture outside. She spends her day drinking wine (maybe too much), watching old movies, recalling happier times . . . and spying on her neighbors.Then the Russells move into the house across the way: a father, a mother and their teenage son. The perfect family. But when Anna, gazing out her window one ni
https://www.goodreads.com/book/show/29036	At the height of WWI, history’s most lethal influenza virus erupted in an army camp in Kansas, moved east with American troops, then exploded, killing as many as 100 million people worldwide. It killed more people in twenty-four months than AIDS killed in twenty-four years, more in a year than the Black Death killed in a century. But this was not the Middle Ages, and 1918
https://www.goodreads.com/book/show/328023	Narcissus is a teacher at Mariabronn, a monastery in medieval Germany, and Goldmund his favourite pupil. While Narcissus remains detached from the world in prayer and meditation, Goldmund runs away from the monstery in pursuit of love. Thereafter he lives a picaresque wanderer&apos;s life, his amatory adventures resulting in pain as well as ecstasy. His eventual reunion with Na
https://www.goodreads.com/book/show/500400	De jóvenes, Florentino Ariza y Fermina Daza se enamoran apasionadamente, pero Fermina eventualmente decide casarse con un médico rico y de muy buena familia. Florentino está anonadado, pero es un romántico. Su carrera en los negocios florece, y aunque sostiene 622 pequeños romances, su corazón todavía pertenece a Fermina. Cuando al fin el esposo de ella muere, Florentino a
https://www.goodreads.com/book/show/1934	Generations of readers young and old, male and female, have fallen in love with the March sisters of Louisa May Alcott’s most popular and enduring novel, Little Women. Here are talented tomboy and author-to-be Jo, tragically frail Beth, beautiful Meg, and romantic, spoiled Amy, united in their devotion to each other and their struggles to survive in New England during the
https://www.goodreads.com/book/show/943198	Mischievous, lazy, and full of tricks, the puppet Pinocchio causes trouble for his creator, Geppetto, almost as soon as he comes to life. Yet, more than anything, this naughty and playful creature wants to become a real boy. To make his dreams come true, he must prove himself worthy. Come along on Pinocchio’s amazing journey as he learns—the hard way—what it means to be ho
https://www.goodreads.com/book/show/6324090	After a tumble down the rabbit hole, Alice finds herself far away from home in the absurd world of Wonderland. As mind-bending as it is delightful, Lewis Carroll’s 1865 novel is pure magic for young and old alike.
https://www.goodreads.com/book/show/5359	In a weedy clearing on the outskirts of Memphis, two boys watch a shiny Lincoln pull up to the curb...Eleven-year-old Mark Sway and his younger brother were sharing a forbidden cigarette when a chance encounter with a suicidal lawyer left Mark knowing a bloody and explosive secret: the whereabouts of the most sought-after dead body in America. Now Mark is caught between a
https://www.goodreads.com/book/show/5358	Adaptation for younger readers.Mitch McDeere, a Harvard Law graduate, becomes suspicious of his Memphis tax firm when mysterious deaths, obsessive office security, and the Chicago mob figure into its operations.
https://www.goodreads.com/book/show/58696	David Copperfield is the story of a young man&apos;s adventures on his journey from an unhappy and impoverished childhood to the discovery of his vocation as a successful novelist. Among the gloriously vivid cast of characters he encounters are his tyrannical stepfather, Mr Murdstone; his brilliant, but ultimately unworthy school-friend James Steerforth; his formidable aunt, Be
https://www.goodreads.com/book/show/10799	A Farewell to Arms is the unforgettable story of an American ambulance driver on the Italian front and his passion for a beautiful English nurse. Set against the looming horrors of the battlefield - the weary, demoralized men marching in the rain during the German attack on Caporetto; the profound struggle between loyalty and desertion—this gripping, semiautobiographical w
https://www.goodreads.com/book/show/5	For twelve long years, the dread fortress of Azkaban held an infamous prisoner named Sirius Black. Convicted of killing thirteen people with a single curse, he was said to be the heir apparent to the Dark Lord, Voldemort.Now he has escaped, leaving only two clues as to where he might be headed: Harry Potter&apos;s defeat of You-Know-Who was Black&apos;s downfall as well. And the Azk
https://www.goodreads.com/book/show/23164946	From the author of the New York Times #1 bestseller The Untethered Soul comes this thought-provoking, inspirational memoir on the magic that happens when you just let goSpirituality is meant to bring about harmony and peace. But the diversity of our philosophies, beliefs, concepts, and views about the soul often leads to confusion. To reconcile the noise that clouds spirit
https://www.goodreads.com/book/show/38331313	Librarian Note: This is the latest edition with updated cover from  ISBN 1684031346 (ISBN13: 9781684031344)  Heartfulness is an ideal, a spiritual way of living by and from the heart that is inclusive of all ideologies, beliefs, and religions. In this heart-centered book, a student in conversation with his teacher, Kamlesh D. Patel—affectionately known as Daaji, the fo
https://www.goodreads.com/book/show/50496817	In the first book of this full-color fantasy graphic novel series filled with humor and hijinks, the fate of the land of Nothing hinges on Nathan and an unlikely team of magical beings to save the day—perfect for fans of Amulet and Estranged.Welcome to Nothing! Despite its name, this is a fantastic land where humans and magical volken coexist peacefully—at least they try .
https://www.goodreads.com/book/show/37976541	The full inside story of the breathtaking rise and shocking collapse of a multibillion-dollar startup, by the prize-winning journalist who first broke the story and pursued it to the end in the face of pressure and threats from the CEO and her lawyers.In 2014, Theranos founder and CEO Elizabeth Holmes was widely seen as the female Steve Jobs: a brilliant Stanford dropout w
https://www.goodreads.com/book/show/13560586	Some of the greatest talents in fantastic art invite you to explore the lands of Westeros and beyond as never before. From the frozen wilderness beyond the Wall to sun-kissed Dorne, and from the rugged and brutal Iron Islands to the exotic East, the breathtaking sights and memorable characters of George R. R. Martin&apos;s best-selling fantasy series are brought to life in this
https://www.goodreads.com/book/show/45046567	A magical island. A dangerous task. A burning secret.Linus Baker leads a quiet, solitary life. At forty, he lives in a tiny house with a devious cat and his old records. As a Case Worker at the Department in Charge Of Magical Youth, he spends his days overseeing the well-being of children in government-sanctioned orphanages.When Linus is unexpectedly summoned by Extremely
https://www.goodreads.com/book/show/580409	Some people really can make you sick! Is there anyone in your life-a relative, boss, friend, even a lover or spouse-who drives you crazy? Are there people who make you feel inadequate, unworthy, or just plain miserable? If there&apos;s someone who is not supportive and does not wish you well, then you&apos;ve got a "toxic" person in your life. Do you recognize any of these toxic ter
https://www.goodreads.com/book/show/50892265	A New York Times Book Review Editors&apos; Choice A revelatory biography of literary icon Henry Adams—one of America’s most prominent writers and intellectuals of his era, who witnessed and contributed to the United States’ dramatic transition from a colonial society to a modern nation.Henry Adams is perhaps the most eclectic, accomplished, and important American wr
https://www.goodreads.com/book/show/55532936	We often pretend to be happy and put on a brave face for the world despite carrying the pain of enduring a personal struggle or adversity.When we are alone, that is when we fall into despair — for failing to overcome the struggles that we carry silently in our hearts. Are we considered strong if we do not fall when life pushes us to the ground? Do our faith and belief tell
https://www.goodreads.com/book/show/23301981	‘It can’t be love . . .’ he thinks and immediately his heart protests. They are complete opposites!She’s a small town girl who takes admission in Delhi University (DU). An idealist, studies are her first priority.He’s a Delhi guy, seriously into youth politics in the DU. He fights to make his way. Student union elections are his first priority.But then opposites attract as
https://www.goodreads.com/book/show/41256926	A missing young woman, ten years gone. A town still held in the grip of an unsolved mystery. A breathtaking novel of psychological suspense by the bestselling author of We Were Mothers.A decade ago in upstate New York, art student Emma McCullough walked into the woods and was never seen again. It’s a mystery that still haunts her bucolic university town and her broken fami
https://www.goodreads.com/book/show/1162543	"Don&apos;t be afraid," I murmured. "We belong together."I was abruptly overwhelmed by the truth of my own words. This moment was so perfect, so right, there was no way to doubt it.His arms wrapped around me,holding me against him....It felt like every nerve ending in my body was a live wire."Forever," he agreed.WHEN YOU LOVED THE ONE WHO WAS KILLING YOU, IT LEFT YOU NO OPTIONS
https://www.goodreads.com/book/show/30268522	From the author of the beloved New York Times bestselling book Is Everyone Hanging Out Without Me? and the creator and star of The Mindy Project comes a collection of essays that are as hilarious and insightful as they are deeply personal.  In Why Not Me?,  Kaling shares her ongoing journey to find contentment and excitement in her adult life, whether
https://www.goodreads.com/book/show/11454587	Hailed as “impossible to put down,” the Hex Hall series has both critics and teens cheering. With a winning combination of romance, action, magic and humor, this third volume will leave readers enchanted.Just as Sophie Mercer has come to accept her extraordinary magical powers as a demon, the Prodigium Council strips them away. Now Sophie is defenseless, alone, and at the
https://www.goodreads.com/book/show/32191710	What is the nature of space and time? How do we fit within the universe? How does the universe fit within us? There’s no better guide through these mind-expanding questions than acclaimed astrophysicist and best-selling author Neil deGrasse Tyson.But today, few of us have time to contemplate the cosmos. So Tyson brings the universe down to Earth succinctly and clearly, wit
https://www.goodreads.com/book/show/1	The war against Voldemort is not going well; even Muggle governments are noticing. Ron scans the obituary pages of the Daily Prophet, looking for familiar names. Dumbledore is absent from Hogwarts for long stretches of time, and the Order of the Phoenix has already suffered losses.And yet . . .As in all wars, life goes on. The Weasley twins expand their business. Sixth-yea
https://www.goodreads.com/book/show/176447	Dim the lights. Lock the doors. Pull down the shades—and BEWARE! It&apos;s time to read the favorite scary stories of R.L. Stine, bestselling children’s author and master of the spooky tale.R.L. Stine has gathered a selection of all things scary, and even added two new tales of his own! Short stories, fables old and new, comics, and poems. It′s a spine-tingling collection of wo
https://www.goodreads.com/book/show/1852	First published in 1903, The Call of the Wild is regarded as Jack London&apos;s masterpiece. Based on London&apos;s experiences as a gold prospector in the Canadian wilderness and his ideas about nature and the struggle for existence, The Call of the Wild is a tale about unbreakable spirit and the fight for survival in the frozen Alaskan Klondike.
https://www.goodreads.com/book/show/55883354	When London is released from juvenile hall, a tall, raspy-voiced stranger greets her outside, intending to bring her home. Police captain Brody claims to be her mother’s new husband...and though London has never met the man, she’s released into his custody. The hardened officer is determined to set London on the right path in her mother’s absence. While London rebels at fi
https://www.goodreads.com/book/show/51073835	Ten years ago, Liyana Dhamirah was in a precarious situation: at 22, she was heavily pregnant and had no place to call home.For Liyana, home was often unstable. Once a bright teenager full of optimism, she faced uncertainty and found no support from family, government agencies and welfare groups. She had nowhere to go, no one to turn to. When she started living on a beach
https://www.goodreads.com/book/show/74256	La maîtresse est inquiète, le photographe s&apos;éponge le front, le Bouillon devient tout rouge, les mamans ont mauvaise mine, les papas font les guignols, le directeur part à la retraite, quant à l&apos;inspecteur, il est reparti aussi vite qu&apos;il était venu. Pourtant, à l&apos;école ou en famille, Geoffroy, Agnan, Eudes, Rufus, Clotaire, Maixent, Alceste, Joachim... et le Petit Nicolas
https://www.goodreads.com/book/show/9471031	A cardboard box is found on a shelf of a London library where a copy of Mahabharata should have been. When the mystified librarian opens it, she screams before she falls unconscious to the floor. An elite group calling itself the Lashkar-e-Talatashar has scattered around the globe, the fate of its members curiously resembling that of Christ and his Apostles. Their agenda i
https://www.goodreads.com/book/show/71728	This is a story for people who follow their hearts and make their own rules...people who get special pleasure out of doing something well, even if only for themselves...people who know there&apos;s more to this living than meets the eye: they’ll be right there with Jonathan, flying higher and faster than ever they dreamed.Jonathan Livingston Seagull is no ordinary bird. He beli
https://www.goodreads.com/book/show/764314	Animal adventures! An exciting retelling of Hugh Lofting&apos;s beloved tale for beginning chapter book readers.Doctor Dolittle doesn&apos;t understand people, but he can talk to animals. His very best friends include a duck, a dog, a pig, and a parrot, and he has more pets than his house will fit! Doctor Dolittle would do anything for his animal friends. But when the monkeys get si
https://www.goodreads.com/book/show/11084145	Walter Isaacson&apos;s "enthralling" (The New Yorker) worldwide bestselling biography of Apple cofounder Steve Jobs. Based on more than forty interviews with Steve Jobs conducted over two years--as well as interviews with more than 100 family members, friends, adversaries, competitors, and colleagues--Walter Isaacson has written a riveting story of the roller-coaster life and s
https://www.goodreads.com/book/show/785092	Secrets of the Millionaire Mind reveals the missing link between wanting success and achieving it!Have you ever wondered why some people seem to get rich easily, while others are destined for a life of financial struggle? Is the difference found in their education, intelligence, skills, timing, work habits, contacts, luck, or their choice of jobs, businesses, or investment
https://www.goodreads.com/book/show/6319	Captured by a giant! The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It&apos;s lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, the Fleshlumpeater, the Bonecruncher, or any of the other giants-rather than the BFG-she would have soon become breakfast. When Sophie hears that they are flush-bunking of
https://www.goodreads.com/book/show/6411961	WHAT IS LOST...WILL BE FOUNDIn this stunning follow-up to the global phenomenon The Da Vinci Code, Dan Brown demonstrates once again why he is the world&apos;s most popular thriller writer. The Lost Symbol is a masterstroke of storytelling - a deadly race through a real-world labyrinth of codes, secrets, and unseen truths...all under the watchful eye of Brown&apos;s most terrifying
https://www.goodreads.com/book/show/6310	Charlie Bucket&apos;s wonderful adventure begins when he finds one of Mr. Willy Wonka&apos;s precious Golden Tickets and wins a whole day inside the mysterious chocolate factory. Little does he know the surprises that are in store for him!(back cover)
https://www.goodreads.com/book/show/49099937	Shortlisted for the 2020 Financial Times & McKinsey Business Book of the Year Netflix cofounder Reed Hastings reveals for the first time the unorthodox culture behind one of the world&apos;s most innovative, imaginative, and successful companiesThere has never before been a company like Netflix. It has led nothing short of a revolution in the entertainment industries, gener
https://www.goodreads.com/book/show/51789	First published in 1985. Routledge is an imprint of Taylor & Francis, an informa company.
https://www.goodreads.com/book/show/40102	Drawing on cutting-edge neuroscience and psychology and displaying all of the brilliance that made The Tipping Point a classic, Blink changes the way you&apos;ll understand every decision you make. Never again will you think about thinking the same way.Malcolm Gladwell redefined how we understand the world around us. Now, in Blink, he revolutionizes the way we understand the wo
https://www.goodreads.com/book/show/328802	This engaging series of childhood recollections tells about an ideal school in Tokyo during World War II that combined learning with fun, freedom, and love. This unusual school had old railroad cars for classrooms, and it was run by an extraordinary man--its founder and headmaster, Sosaku Kobayashi--who was a firm believer in freedom of expression and activity.
https://www.goodreads.com/book/show/48595550	What does it mean for a family to lose a child they never really knew?One afternoon, in a town in southeastern Nigeria, a mother opens her front door to discover her son’s body, wrapped in colorful fabric, at her feet. What follows is the tumultuous, heart-wrenching story of one family’s struggle to understand a child whose spirit is both gentle and mysterious. Raised by a
https://www.goodreads.com/book/show/19351	Miraculously preserved on clay tablets dating back as much as four thousand years, the poem of Gilgamesh, king of Uruk, is the world’s oldest epic, predating Homer by many centuries. The story tells of Gilgamesh’s adventures with the wild man Enkidu, and of his arduous journey to the ends of the earth in quest of the Babylonian Noah and the secret of immortality. Alongside
https://www.goodreads.com/book/show/319473	From one of the world&apos;s most distinguished historians, a magisterial new reckoning with Hitler&apos;s rise to power and the collapse of civilization in Nazi Germany.In 1900 Germany was the most progressive and dynamic nation in Europe, the only country whose rapid technological and social growth and change challenged that of the United States. Its political culture was less aut
https://www.goodreads.com/book/show/38820046	In Sapiens, he explored our past. In Homo Deus, he looked to our future. Now, one of the most innovative thinkers on the planet turns to the present to make sense of today&apos;s most pressing issues.How do computers and robots change the meaning of being human? How do we deal with the epidemic of fake news? Are nations and religions still relevant? What should we teach our chi
https://www.goodreads.com/book/show/147915	The Starks are scattered.Robb Stark may be King in the North, but he must bend to the will of the old tyrant Walder Frey if he is to hold his crown. And while his youngest sister, Arya, has escaped the clutches of the depraved Cersei Lannister and her son, the capricious boy-king Joffrey, Sansa Stark remains their captive.Meanwhile, across the ocean, Daenerys Stormborn, th
https://www.goodreads.com/book/show/18710190	The faction-based society that Tris Prior once believed in is shattered - fractured by violence and power struggles and scarred by loss and betrayal. So when offered a chance to explore the world past the limits she&apos;s known, Tris is ready. Perhaps beyond the fence, she and Tobias will find a simple new life together, free from complicated lies, tangled loyalties, and painf
https://www.goodreads.com/book/show/28789711	In SPQR, an instant classic, Mary Beard narrates the history of Rome "with passion and without technical jargon" and demonstrates how "a slightly shabby Iron Age village" rose to become the "undisputed hegemon of the Mediterranean" (Wall Street Journal). Hailed by critics as animating "the grand sweep and the intimate details that bring the distant past vividly to life" (E
https://www.goodreads.com/book/show/68984	The Power of Your Subconscious Mind has been a bestseller since its first publication in 1963, selling many millions of copies since its original publication. It is one of the most brilliant and beloved spiritual self-help works of all time which can help you heal yourself, banish your fears, sleep better, enjoy better relationships and just feel happier. The techniques ar
https://www.goodreads.com/book/show/41014339	From the National Magazine Award-winning Runner’s World columnist, frequent New Yorker online contributor, and Cambridge-trained physicist: a fascinating and definitive exploration of the extraordinary science of human endurance and the secrets of human performance, for fans of The Sports Gene, Born to Run, and Grit.From running a two-hour marathon to summiting Mount Evere
https://www.goodreads.com/book/show/38664775	A short, powerful, illustrated book written by Khaled Hosseini in response to the current refugee crisis, Sea Prayer is composed in the form of a letter, from a father to his son, on the eve of their journey. Watching over his sleeping son, the father reflects on the dangerous sea-crossing that lies before them. It is also a vivid portrait of their life in Homs, Syria, bef
https://www.goodreads.com/book/show/4556058	All year the half-bloods have been preparing for battle against the Titans, knowing the odds of victory are grim. Kronos&apos;s army is stronger than ever, and with every god and half-blood he recruits, the evil Titan&apos;s power only grows.While the Olympians struggle to contain the rampaging monster Typhon, Kronos begins his advance on New York City, where Mount Olympus stands vi
https://www.goodreads.com/book/show/50833559	What was it like? Living in that house.Maggie Holt is used to such questions. Twenty-five years ago, she and her parents, Ewan and Jess, moved into Baneberry Hall, a rambling Victorian estate in the Vermont woods. They spent three weeks there before fleeing in the dead of night, an ordeal Ewan later recounted in a nonfiction book called House of Horrors. His tale of ghostl
https://www.goodreads.com/book/show/49435262	Join Bestselling Author Michael A. Singer to Discover the True Role of the MindWhy is it that even amidst exquisite beauty and happy circumstances we can still find reasons to be miserable? According to Michael Singer, the true culprit is something nearly everyone struggles with: the constant monologue in our heads.In The Untethered Soul Lecture Series, Volume 2: Freedom f
https://www.goodreads.com/book/show/21062877	This guide has been specifically written for AS and A2 students and is filled with in-depth analysis on contexts, character, key themes and critical perspectives.
https://www.goodreads.com/book/show/304079	This revised and expanded edition of The Essential Rumi includes a new introduction by Coleman Barks and more than 80 never-before-published poems.Through his lyrical translations, Coleman Barks has been instrumental in bringing this exquisite literature to a remarkably wide range of readers, making the ecstatic, spiritual poetry of thirteenth-century Sufi Mystic Rumi more
https://www.goodreads.com/book/show/48570454	Yaa Gyasi&apos;s stunning follow-up to her acclaimed national best seller Homegoing is a powerful, raw, intimate, deeply layered novel about a Ghanaian family in Alabama.Gifty is a fifth-year candidate in neuroscience at Stanford School of Medicine studying reward-seeking behavior in mice and the neural circuits of depression and addiction. Her brother, Nana, was a gifted high
https://www.goodreads.com/book/show/5526	An angry rebel, John dropped out of school and enlisted in the Army, not knowing what else to do with his life--until he meets the girl of his dreams, Savannah. Their mutual attraction quickly grows into the kind of love that leaves Savannah waiting for John to finish his tour of duty, and John wanting to settle down with the woman who has captured his heart. But 9/11 chan
https://www.goodreads.com/book/show/7015403	New York Times best-selling author and professor Brené Brown offers a powerful and inspiring book that explores how to cultivate the courage, compassion, and connection to embrace your imperfections and to recognize that you are enough.Each day we face a barrage of images and messages from society and the media telling us who, what, and how we should be. We are led to beli
https://www.goodreads.com/book/show/44442886	Avoid terrible advice, cognitive biases, and poor decisions. Want to avoid business disasters, whether minor mishaps, such as excessive team conflict, or major calamities like those that threaten bankruptcy or doom a promising career? Fortunately, behavioral economics studies show that such disasters stem from poor decisions due to our faulty mental patterns—what scholars
https://www.goodreads.com/book/show/146104	Después de dos años de ausencia en los que ha viajado a Perú y Bolivia, la expedición etnográfica Sanders-Hardmuth regresa a Europa habiendo descubierto varias tumbas incas. Se han traído la momia del inca Rascar Capac, también llamado «el que desencadena fuego del cielo», que llevaba puestas valiosas joyas de oro macizo.Al cabo de poco tiempo, todos los participantes de l
https://www.goodreads.com/book/show/38447	Offred is a Handmaid in the Republic of Gilead. She may leave the home of the Commander and his wife once a day to walk to food markets whose signs are now pictures instead of words because women are no longer allowed to read. She must lie on her back once a month and pray that the Commander makes her pregnant, because in an age of declining births, Offred and the other Ha
https://www.goodreads.com/book/show/74776	THE SOUND OF THUNDER continues the Courtney saga where WHEN THE LION FEEDS left off. Sean Courtney is off to fight the burghers in the Boer War -- first in harrowing missions on the front lines for the British Guides, then as the leader of commandos designed to fight the Boers on their own terms -- guerilla combat in the field. The peace that follows find Sean with hopes o
https://www.goodreads.com/book/show/11691	One of multiple covers for ISBN 9780375706868.A spellbinding tale of disparate yearnings – for love, art, power, and God – set in a remote Turkish town, where stirrings of political Islamism threaten to unravel the secular order; by the winner of the 2006 Nobel Prize for Literature.From the acclaimed author of My Name Is Red comes a spellbinding tale of disparate yearnings
https://www.goodreads.com/book/show/43124137	The unforgettable love story of a mother blinded by loss and her husband who insists on their survival as they undertake the Syrian refugee trail to Europe.Nuri is a beekeeper; his wife, Afra, an artist. They live a simple life, rich in family and friends, in the beautiful Syrian city of Aleppo--until the unthinkable happens. When all they care for is destroyed by war, the
https://www.goodreads.com/book/show/80447	The works of Friedrich Nietzsche have fascinated readers around the world ever since the publication of his first book more than a hundred years ago. As Walter Kaufmann, one of the world&apos;s leading authorities on Nietzsche, notes in his introduction, "Few writers in any age were so full of ideas," and few writers have been so consistently misinterpreted. The Portable Nietzs
https://www.goodreads.com/book/show/11127	Journeys to the end of the world, fantastic creatures, and epic battles between good and evil—what more could any reader ask for in one book? The book that has it all is The Lion, the Witch and the Wardrobe, written in 1949 by Clive Staples Lewis. But Lewis did not stop there. Six more books followed, and together they became known as The Chronicles of Narnia.For the past
https://www.goodreads.com/book/show/11125	When the National Security Agency&apos;s invincible code-breaking machine encounters a mysterious code it cannot break, the agency calls its head cryptographer, Susan Fletcher, a brilliant and beautiful mathematician. What she uncovers sends shock waves through the corridors of power. The NSA is being held hostage... not by guns or bombs, but by a code so ingeniously complex th
https://www.goodreads.com/book/show/23911903	A maneater in the jungles of the Terai. An ancient riddle. The lure of hidden treasure ... Visiting the famous hunter and wildlife writer Mahitosh Sinha-Roy in his Jalpaiguri palace, Feluda is presented with a riddle that holds the clue to ancestral treasure. But before he can begin unravelling the puzzle, Mr Sinha-Roy&apos;s secretary is found dead in the forest, his body sava
https://www.goodreads.com/book/show/18514068	SITA : AN ILLUSTRATED RETELLING OF THE RAMAYANAIt is significant that the only character in Hindu mythology, a king at that, to be given the title of ekam-patni-vrata, devoted to a single wife, is associated with the most unjust act of abandoning her in the forest to protect family reputation. This seems a deliberate souring of an uplifting narrative. Rams refusal to remar
https://www.goodreads.com/book/show/254520	The spiritual life in Islam begins with riyadat al-nafs, the inner warfare against the ego. Distracted and polluted by worldliness, the lower self has a tendency to drag the human creature down into arrogance and vice. Only by a powerful effort of will can the sincere worshipper achieve the purity of soul which enables him to attain God&apos;s proximity.This translation of two
https://www.goodreads.com/book/show/87424	In his debut adventure, Tintin is pursued by Bolshevik agents trying to prevent him from exposing the new Soviet regime. Punctuated by slapstick and political revelations, this story is based on the writings of an anticommunist Belgian ex-consul to the Ukraine. Herge&apos;s early style revealed strong graphics, influenced by photo-reporting from the period, marking the historic
https://www.goodreads.com/book/show/9712	In their youth, Florentino Ariza and Fermina Daza fall passionately in love. When Fermina eventually chooses to marry a wealthy, well-born doctor, Florentino is heartbroken, but he is a romantic. As he rises in his business career he whiles away the years in 622 affairs—yet he reserves his heart for Fermina. Her husband dies at last, and Florentino purposefully attends the
https://www.goodreads.com/book/show/6282753	“It was the happiest moment of my life, though I didn’t know it.” So begins the new novel, his first since winning the Nobel Prize, from the universally acclaimed author of Snow and My Name Is Red. It is 1975, a perfect spring in Istanbul. Kemal, scion of one of the city’s wealthiest families, is about to become engaged to Sibel, daughter of another prominent family, when
https://www.goodreads.com/book/show/6466909	Explore the making of the film New Moon in this ultimate visual companion, lavishly illustrated with full-color photos of the cast, locations, and sets. This beautiful paperback edition celebrates the onscreen creation of Stephenie Meyer&apos;s fascinating world, brought to life by Academy Award(R)-nominated director Chris Weitz.  With never-before-seen images, exclusive interv
https://www.goodreads.com/book/show/3590	The Adventures of Sherlock Holmes is the series of short stories that made the fortunes of the Strand magazine, in which they were first published, and won immense popularity for Sherlock Holmes and Dr Watson. The detective is at the height of his powers and the volume is full of famous cases, including &apos;The Red-Headed League&apos;, &apos;The Blue Carbuncle&apos;, and &apos;The Speckled Band&apos;
https://www.goodreads.com/book/show/52079141	This is the road map to a seven-figure business . . . in one year or lessThe word “entrepreneur” is today’s favorite buzzword, and any aspiring business owner has likely encountered an overwhelming number of so-called “easy paths to success.” The truth is that building a real, profitable, sustainable business requires thousands of hours of commitment, grit, and hard wo
https://www.goodreads.com/book/show/53820934	The party should have been perfect: six couples from the same baby group, six newborns, a luxurious house. But not everything has gone to plan, and while some are here to celebrate, others have sorrows to drown. When someone falls from the balcony of the house, the secrets and conflicts within the group begin to spill out.DS Alison Hegarty, herself struggling with infertil
https://www.goodreads.com/book/show/43255	In August 1984, Michigan housewife Betty Mahmoody accompanied her husband to his native Iran for a two-week vacation that turned into a permanent stay. To her horror, she found herself and her four-year-old daughter, Mahtob, virtual prisoners of a man rededicated to his Shiite Moslem faith, in a land where women are near-slaves and Americans despised. Their only hope for e
https://www.goodreads.com/book/show/135564	HAVE YOU LOVED -- AND LOST -- SOMEONE ACROSS TIME?In Brian Weiss&apos;s bestseller Many Lives, Many Masters, nearly one and a half million readers met Catherine. In a hypnotic trance, Dr. Weiss&apos;s young patient summoned memories of many past lifetimes, demonstrated an astonishing ability to transmit transcendental messages, and turned the life of a respectable psychiatrist upsid
https://www.goodreads.com/book/show/929	A literary sensation and runaway bestseller, this brilliant debut novel presents with seamless authenticity and exquisite lyricism the true confessions of one of Japan&apos;s most celebrated geisha.In Memoirs of a Geisha, we enter a world where appearances are paramount; where a girl&apos;s virginity is auctioned to the highest bidder; where women are trained to beguile the most pow
https://www.goodreads.com/book/show/12359912	ময়ূরাক্ষী নদীকে একবারই আমি স্বপ্নে দেখি। নদীটা আমার মনের ভেতর পুরোপুরি গাঁথা হয়ে যায়। অবাক হয়ে লক্ষ করি কোথাও বসে একটু চেষ্টা করলেই নদীটা আমি দেখতে পাই। তারজন্যে আমাকে কোনো কষ্ট করতে হয় না। চোখ বন্ধ করতে হয় না, কিছু না। একবার নদীটা বের করে আনতে পারলে সময় কাটানো কোনো সমস্যা নয়। ঘন্টার পর ঘন্টা আমি নদীর তীরে হাঁটি। নদীর হিম শীতল জলে পা ডুবিয়ে বসি। শরীর জুড়িয়ে যায়
https://www.goodreads.com/book/show/53677558	She told him to make himself at home. He did.Life has been good to Ellie – she owns a successful art gallery, is deeply in love with her husband, Seth, and has two beautiful children, Brandon and Simone. But not everything is perfect… Lately, Seth seems to have something on his mind and has become cold and distant. And things don’t improve when he invites the mysterious st
https://www.goodreads.com/book/show/53152527	Is it ever too late to change…After a health scare, 77 year-old spinster Barbara goes to convalesce in the sleepy Somerset village of Winsleigh Green with her sister Pauline, who is now a widow. The sisters are like chalk and cheese - Barbara, outspoken and aloof and Pauline, good natured and homely – so it’s not long before the tension starts to rise. But when Pauli
https://www.goodreads.com/book/show/33407803	The first definitive natural history of the Indian subcontinent.Did you know that the exquisite caves of Ellora were hewn from rock formed in the greatest lava floods the world has known—eruptions so enormous that they may well have obliterated dinosaurs? Or that Bengaluru owes its unique climate to a tectonic event that took place 88 million years ago? That the Ganga and
https://www.goodreads.com/book/show/52041421	A contemporary guide to life, love, and happiness inspired by the extraordinary artist Frida Kahlo.Revered as much for her fierce spirit as she is for her art, Frida Kahlo stands today as a brazen symbol of daring creativity. She was a woman ahead of her time whose paintings have earned her generations of admirers around the globe. But perhaps her greatest work of art
https://www.goodreads.com/book/show/52944853	"No...I am your father." In the wake of the events following The Empire Strikes Back, it is a dark time for the heroes of the Rebellion. The Rebel fl eet...scattered following a disastrous defeat at the Battle of Hoth. Han Solo...lost to the bounty hunter Boba Fett after being frozen in carbonite. And after being lured into a trap on Cloud City and bested in a vicious ligh
https://www.goodreads.com/book/show/3023	Basic Economics is a citizen&apos;s guide to economics-for those who want to understand how the economy works but have no interest in jargon or equations. Sowell reveals the general principles behind any kind of economy-capitalist, socialist, feudal, and so on. In readable language, he shows how to critique economic policies in terms of the incentives they create, rather than t
https://www.goodreads.com/book/show/13179331	In this delightful, acclaimed best seller, one of the world’s leading cognitive scientists tackles the workings of the human mind. What makes us rational—and why are we so often irrational? How do we see in three dimensions? What makes us happy, afraid, angry, disgusted, or sexually aroused? Why do we fall in love? And how do we grapple with the imponderables of morality,
https://www.goodreads.com/book/show/23129659	If you grew up with an emotionally immature, unavailable, or selfish parent, you may have lingering feelings of anger, loneliness, betrayal, or abandonment. You may recall your childhood as a time when your emotional needs were not met, when your feelings were dismissed, or when you took on adult levels of responsibility in an effort to compensate for your parent’s behavio
